GeoFips,GeoName,1976:Q1,1976:Q2,1976:Q3,1976:Q4,1977:Q1,1977:Q2,1977:Q3,1977:Q4,1978:Q1,1978:Q2,1978:Q3,1978:Q4,1979:Q1,1979:Q2,1979:Q3,1979:Q4,1980:Q1,1980:Q2,1980:Q3,1980:Q4,1981:Q1,1981:Q2,1981:Q3,1981:Q4,1982:Q1,1982:Q2,1982:Q3,1982:Q4,1983:Q1,1983:Q2,1983:Q3,1983:Q4,1984:Q1,1984:Q2,1984:Q3,1984:Q4,1985:Q1,1985:Q2,1985:Q3,1985:Q4,1986:Q1,1986:Q2,1986:Q3,1986:Q4,1987:Q1,1987:Q2,1987:Q3,1987:Q4,1988:Q1,1988:Q2,1988:Q3,1988:Q4,1989:Q1,1989:Q2,1989:Q3,1989:Q4,1990:Q1,1990:Q2,1990:Q3,1990:Q4,1991:Q1,1991:Q2,1991:Q3,1991:Q4,1992:Q1,1992:Q2,1992:Q3,1992:Q4,1993:Q1,1993:Q2,1993:Q3,1993:Q4,1994:Q1,1994:Q2,1994:Q3,1994:Q4,1995:Q1,1995:Q2,1995:Q3,1995:Q4,1996:Q1,1996:Q2,1996:Q3,1996:Q4,1997:Q1,1997:Q2,1997:Q3,1997:Q4,1998:Q1,1998:Q2,1998:Q3,1998:Q4,1999:Q1,1999:Q2,1999:Q3,1999:Q4,2000:Q1,2000:Q2,2000:Q3,2000:Q4,2001:Q1,2001:Q2,2001:Q3,2001:Q4,2002:Q1,2002:Q2,2002:Q3,2002:Q4,2003:Q1,2003:Q2,2003:Q3,2003:Q4,2004:Q1,2004:Q2,2004:Q3,2004:Q4,2005:Q1,2005:Q2,2005:Q3,2005:Q4,2006:Q1,2006:Q2,2006:Q3,2006:Q4,2007:Q1,2007:Q2,2007:Q3,2007:Q4,2008:Q1,2008:Q2,2008:Q3,2008:Q4,2009:Q1,2009:Q2,2009:Q3,2009:Q4,2010:Q1,2010:Q2,2010:Q3,2010:Q4,2011:Q1,2011:Q2,2011:Q3,2011:Q4,2012:Q1,2012:Q2,2012:Q3,2012:Q4,2013:Q1,2013:Q2,2013:Q3,2013:Q4,2014:Q1,2014:Q2,2014:Q3,2014:Q4,2015:Q1,2015:Q2,2015:Q3,2015:Q4,2016:Q1,2016:Q2,2016:Q3,2016:Q4,2017:Q1,2017:Q2,2017:Q3,2017:Q4,2018:Q1,2018:Q2,2018:Q3,2018:Q4,2019:Q1,2019:Q2,2019:Q3,2019:Q4,2020:Q1,2020:Q2,2020:Q3,2020:Q4,2021:Q1,2021:Q2,2021:Q3,2021:Q4,2022:Q1,2022:Q2,2022:Q3,2022:Q4,2023:Q1,2023:Q2,2023:Q3,2023:Q4
15000,Hawaii,7258.1,7381.5,7540.0,7684.1,7864.2,7972.8,8103.0,8396.2,8547.5,8775.0,9131.7,9361.5,9662.0,9912.4,10202.5,10397.6,11078.7,11345.2,11617.3,11911.8,12315.1,12500.2,12631.3,12266.4,12840.2,13030.7,13267.6,13502.1,14177.9,14296.3,14413.1,14899.9,14979.5,15400.6,15629.3,15821.5,16151.2,16351.0,16543.4,16740.2,17060.4,17302.7,17611.8,17833.8,17991.3,18313.5,18714.8,19223.4,19679.3,20227.2,20713.9,21238.8,21792.0,22267.1,23222.0,24141.0,24126.7,24718.5,25241.3,25821.8,26015.5,26165.2,26544.9,27092.6,27696.4,28244.6,28613.5,29129.8,29563.0,29580.5,29350.4,29328.1,29773.6,29907.8,30212.4,30645.9,30642.1,30957.2,30851.9,30852.7,30780.4,30830.7,30845.2,30905.7,31322.9,31548.6,31978.0,32093.7,32074.2,32217.1,32444.2,32687.2,32800.0,33048.2,33817.9,34036.1,34482.8,35313.8,35621.5,36194.1,36680.2,36839.5,37268.5,37198.8,38126.1,38628.9,39047.0,39660.2,39955.9,40501.6,40960.5,41518.9,42518.9,43176.8,44074.9,45146.2,45698.1,46669.0,47161.3,48063.8,49278.7,49978.8,50627.6,50845.4,52073.2,52770.7,53320.2,53925.8,54719.8,56641.9,55965.9,55882.8,54872.6,55607.7,55414.4,55741.0,55702.4,56348.4,57072.9,57474.0,58819.5,59042.3,59217.3,59826.6,60760.9,61307.6,60895.6,61682.2,61370.9,61745.6,62150.8,62666.5,63876.8,64868.4,65680.1,66303.3,67187.1,67983.2,68489.2,69143.6,69872.3,70494.8,71017.1,71595.0,73039.0,73388.9,73936.0,74221.7,74527.8,75086.7,75449.1,76002.1,77708.3,78175.4,78772.4,79550.9,79872.3,86838.5,82574.2,81760.2,93151.2,87976.8,88104.4,86559.6,86800.2,87731.4,89291.8,92070.0,91901.4,93502.8,94009.3,94590.8
16000,Idaho,5299.8,5363.9,5465.7,5615.7,5681.0,5781.5,5986.7,6320.2,6477.1,6735.5,6943.9,7163.2,7222.7,7313.0,7548.1,7786.1,8101.8,8074.0,8472.5,8935.4,9019.3,9121.2,9440.2,9355.0,9420.1,9603.9,9756.4,9996.2,10561.8,10577.1,10505.3,10754.4,10921.8,11159.9,11412.1,11627.7,11831.8,11883.1,11912.1,12066.7,12082.0,12123.2,12236.8,12220.6,12357.9,12531.3,12751.9,13056.6,13345.8,13656.5,14013.8,13975.8,14818.2,15022.9,15159.2,15497.7,16055.1,16264.2,16467.7,16586.0,16760.8,17052.3,17262.3,17721.3,18337.3,18773.0,19136.1,19281.0,20197.9,20609.8,20577.6,21372.9,21479.1,21983.9,22402.6,22671.3,23221.2,23531.1,23870.0,24532.1,24784.9,25384.1,25315.3,25571.0,25831.1,26106.9,26599.1,26943.0,27982.9,28287.9,28619.6,29102.0,29712.7,29803.2,30199.1,31005.4,31767.0,32593.0,32797.3,33510.8,33831.4,34212.8,34084.2,34109.1,34603.6,34904.3,35391.3,35956.3,35839.6,36075.4,36683.7,37221.0,38345.2,39197.3,39571.1,40433.1,40518.5,41308.5,42069.3,43002.4,44730.7,45906.5,45982.0,46931.6,48355.0,48803.6,48830.3,49425.2,49636.2,51479.9,50185.8,49327.5,48825.2,48428.0,48185.2,48556.8,49003.5,49814.7,50618.1,51371.3,52440.3,52798.2,53402.2,53665.4,54569.7,55208.6,55400.0,57701.0,56645.1,57713.2,58285.4,58518.8,59373.0,60615.4,61186.2,62413.4,63821.0,64183.6,65020.2,65232.4,66194.7,67013.9,67780.3,68187.4,69637.5,71024.6,71948.8,73279.5,74917.1,75900.0,76886.6,78414.5,81013.5,82426.5,83736.0,84901.7,87372.3,94020.4,91934.1,94227.3,107172.6,99983.5,101034.1,104265.8,106220.8,108758.8,111239.2,112884.5,114753.5,114732.9,116430.8,118036.5
17000,Illinois,84415.8,85649.5,87656.7,89607.1,91858.1,94312.1,96414.4,99254.1,101485.8,104240.1,106803.5,108837.3,111482.2,113634.7,117489.8,119689.7,122128.3,122479.7,126418.7,130006.2,134229.6,136387.4,141232.8,143232.4,143310.9,146656.7,148331.2,149334.9,149464.2,151187.0,153579.9,158059.8,162775.0,167308.8,170911.7,173015.5,174609.8,175736.4,177672.6,180449.1,182416.8,185694.0,187856.2,189325.1,191816.1,194189.7,197688.0,201936.3,207185.4,209663.0,214118.8,218972.1,223058.5,225144.0,227612.1,230985.0,235572.0,239922.9,242627.5,245044.2,242097.9,245016.3,247183.7,250284.8,258153.8,264163.7,267653.9,272508.4,270171.7,273730.5,276295.9,280393.4,282596.4,288059.5,291980.4,296554.9,302510.2,305046.3,308849.0,313361.7,319844.3,325240.3,329282.5,333624.6,337397.9,342130.7,347949.6,354850.4,358178.3,365013.9,370064.8,373119.3,377068.6,380304.6,382152.2,390895.6,401681.8,407191.1,415808.9,420201.6,427486.7,427319.6,427397.8,426525.4,427538.3,433071.0,432641.2,436276.2,433453.8,438181.3,442809.2,447476.1,448231.1,454903.3,459921.9,468280.8,466743.3,471512.7,478136.3,486192.7,497363.3,504843.7,508168.4,513711.2,525483.7,533160.3,536840.0,544926.3,545112.9,560211.2,552917.5,546397.3,527026.7,525916.0,522338.9,527894.2,529349.7,538185.2,545314.6,550674.1,564318.2,566497.0,570617.8,571488.4,586996.6,591789.7,588521.9,607948.6,598948.8,604932.0,607600.3,611245.1,618719.8,626261.1,631971.0,640908.0,649016.8,655103.5,661013.6,663187.0,661880.5,662012.9,663848.4,671005.4,674597.9,681638.1,689081.5,697213.4,711312.0,720367.2,726307.4,732759.8,737718.5,738398.6,743427.8,747324.0,753750.6,807292.0,796364.5,792544.0,884235.1,841403.0,843833.4,844612.2,837904.1,845526.4,856011.6,865530.3,878823.4,888568.8,893449.1,900912.5
18000,Indiana,33815.9,34727.2,35510.7,36472.4,36935.0,38498.0,39526.0,40644.7,41268.9,42878.5,44103.3,45343.1,46676.2,47094.1,48204.8,49241.9,50085.5,49941.7,51696.4,54014.8,55193.9,55717.1,57377.7,57251.5,57485.0,58247.8,58606.0,59285.1,59544.7,60291.7,61697.0,63637.9,66124.4,67603.2,68598.7,69451.4,70862.5,71725.7,72001.9,72536.9,74422.0,75219.5,75914.8,76855.4,77840.6,78954.8,80518.3,82662.7,82854.6,84768.5,86892.0,88905.8,92629.3,93818.5,93138.1,94349.0,96874.2,98169.7,99843.5,100011.1,99791.6,100859.4,102219.6,104508.6,106459.8,109546.1,111282.1,112961.9,113342.3,115511.1,116363.5,118768.4,120647.0,122064.7,124254.7,125970.9,127596.1,128288.6,129106.0,130276.1,132703.3,135626.3,137225.2,138808.8,140670.5,142022.1,143580.4,147007.2,151247.3,153860.3,155582.1,157397.7,157791.9,158869.1,160412.0,164790.1,168464.2,170677.1,172949.5,172037.4,175730.3,175739.4,174917.5,174531.8,175448.8,177384.8,178507.9,180333.8,179757.7,180920.5,182589.4,186564.2,186594.0,190668.2,192340.9,194750.2,192696.6,196010.1,198448.1,200841.3,205689.0,207903.3,209397.3,210505.2,214079.8,215912.9,215594.4,218092.4,222930.7,231765.6,227165.0,224547.8,220524.2,220026.1,219506.8,223577.5,226019.9,230107.9,232451.6,235522.8,241306.9,243587.7,248121.7,249908.4,252037.7,255465.2,255872.2,261763.6,259907.3,259726.7,259531.6,258973.5,263036.2,268030.6,271120.6,274449.0,276386.8,278907.3,279960.2,282288.6,283599.8,285917.4,288576.1,291007.3,293618.5,296531.2,298964.8,302847.4,309044.8,311080.3,314274.1,318109.6,323509.0,324980.0,327413.5,329644.1,336630.8,360300.1,352708.7,354786.8,405677.0,378547.6,381406.3,386046.2,392836.9,395493.7,399827.9,405932.2,407102.4,409874.9,413185.5,417807.4
19000,Iowa,18845.8,18995.7,19384.1,19895.4,20614.9,20999.1,21324.3,22162.8,23632.1,24299.2,24836.3,25381.3,25758.4,25922.6,26619.5,26899.6,27422.5,26700.7,28371.8,29545.4,30794.7,31011.5,32527.4,32400.5,31573.9,32139.1,32609.3,33857.6,32800.2,33081.0,32741.9,34081.2,36043.1,36758.2,37223.7,37638.7,38097.0,38144.2,38136.9,38472.1,38859.7,39233.9,39815.9,39988.3,40222.6,40962.7,41318.6,42396.5,42183.4,42408.9,42613.3,43701.3,45956.2,46202.0,46433.4,47425.3,48059.2,48838.8,49566.2,49616.6,49405.8,50006.5,50354.4,51076.8,52738.9,53624.4,54233.1,54456.5,53142.4,53959.7,54086.3,54834.2,57863.3,58624.7,58945.2,60122.4,60059.7,60600.5,61582.0,62783.5,65609.0,67224.5,66617.2,67448.2,68865.0,69020.7,70093.3,71654.0,71795.4,72404.3,73913.3,74477.1,73734.4,74187.7,75086.2,76986.5,78297.8,79775.9,81104.0,81152.8,81963.9,82607.3,82875.7,82632.1,83616.9,84276.5,84882.1,85297.2,84755.5,85670.3,86712.1,88184.5,91645.5,92982.0,93503.7,95380.4,94538.7,95786.0,96747.7,97247.5,100734.9,101650.0,102084.1,103525.3,107883.9,108615.8,108868.4,110908.1,115032.5,118502.1,115910.8,115005.8,111883.6,112753.3,112804.8,114412.1,113922.5,116150.9,117466.8,118602.6,123794.4,124265.0,126565.1,127374.7,129527.7,131130.8,130331.7,133557.6,132788.1,133565.1,134119.1,133268.2,134653.8,138034.1,138557.3,139688.7,141488.5,141704.3,143202.4,143689.3,143202.6,143267.5,144431.1,144458.2,146864.5,147431.9,147527.6,149821.8,151993.7,153602.8,154878.8,158268.8,157045.9,156280.9,159189.8,159957.4,159334.8,175043.2,167096.4,169641.2,192587.1,184526.6,183314.0,182059.2,188840.0,191590.2,195247.2,195292.0,198863.7,198550.7,201007.2,201417.2
20000,Kansas,15371.1,15531.6,15837.1,16244.9,16352.1,16701.5,17223.1,18451.8,17880.2,18609.6,19411.9,20155.5,20655.4,21298.9,22056.7,22851.4,23138.1,23212.1,23975.1,25193.0,26015.2,26526.2,27494.9,28117.3,28454.0,29341.5,29294.9,30163.5,29937.6,30276.6,30674.7,31329.6,32451.1,33124.4,33856.0,34525.3,34885.4,35073.8,35373.0,35657.4,36351.9,36693.3,37128.4,37626.1,37730.6,38249.2,38685.7,39372.9,39749.1,40430.2,40905.4,41600.6,42647.4,42870.8,43041.9,43692.6,44800.7,45528.6,46271.1,46380.0,46290.1,46891.8,47703.0,48584.3,49863.7,50734.7,51149.0,51905.0,52402.4,53090.3,53476.6,54103.3,54514.2,55577.5,55880.8,56764.3,57208.0,57697.1,58394.1,58925.9,60488.1,61429.4,62188.5,63178.1,64111.5,65012.0,66226.2,67464.4,68219.6,69391.9,70268.3,70964.8,70645.9,71194.5,71858.6,74175.3,73855.5,75784.6,77183.9,76659.2,77980.5,78653.6,78592.7,78736.4,78271.6,79145.7,79446.7,80277.5,80894.7,81145.6,82241.2,82791.3,82416.6,83371.9,84842.8,85676.5,86940.4,88546.1,89608.5,90040.9,95534.2,97578.2,98414.2,99829.1,103591.0,104812.1,105114.7,106812.7,112868.1,117224.2,116009.0,115092.0,112375.9,111670.1,110596.4,111593.2,110347.7,112902.5,115000.9,117120.8,120155.0,122640.2,124700.7,125299.8,129592.2,129684.3,127629.3,132493.0,130443.4,132625.2,133134.4,133872.9,132371.8,134385.6,135612.6,136725.5,136105.4,136308.5,136366.7,135975.9,135247.0,136256.9,137409.7,138100.6,139799.3,140596.6,141414.6,143436.6,144747.3,146559.2,148218.9,150104.3,151638.8,152033.2,153530.7,154502.1,155526.0,166973.5,161503.1,162816.1,177349.9,170106.6,170430.8,170396.6,174643.4,175242.2,179169.3,180843.8,184100.4,186343.3,189073.4,190108.6
21000,Kentucky,18901.7,19147.1,19776.1,20352.5,20895.1,21722.0,22150.1,22968.5,22864.6,24341.1,25014.6,25555.7,26503.3,26879.6,27841.3,28593.0,28941.8,29169.6,30232.3,31174.3,32037.1,32141.9,34209.8,34493.3,34837.5,35260.4,35771.0,35679.5,35617.9,36100.5,37128.3,38213.4,39708.4,40770.8,41536.2,42081.4,42276.9,42549.9,42920.1,43450.4,43455.8,43715.7,44312.5,44524.4,44841.8,45487.9,46795.0,48263.6,48655.9,49980.2,51385.8,52125.6,53663.6,53804.6,54347.1,55439.5,56495.4,57286.8,58101.4,58774.7,59282.9,60177.0,61329.5,62790.0,64160.4,65241.2,65937.3,66694.7,67119.1,67715.9,68150.3,69289.2,69959.9,71239.6,71833.5,73097.0,73780.2,74611.9,75255.0,76194.0,77399.6,79310.2,80145.2,81075.0,83140.1,83763.9,84712.1,86249.3,87662.6,88995.5,89926.1,91028.0,91550.1,92291.2,93375.3,95483.3,98152.0,99754.2,101456.6,102537.6,103196.7,104126.5,104216.5,104451.5,104985.3,106326.5,106910.6,107985.0,108187.0,109095.7,110302.0,111478.8,113789.3,115099.0,116780.0,119188.0,119331.4,121245.8,122738.9,123621.8,127157.6,128386.3,129017.0,129775.5,132697.9,133992.5,134263.9,135885.4,137844.9,144085.1,140759.4,140661.2,136497.9,138965.9,139217.7,141317.4,141681.5,144097.4,145576.7,145986.6,149623.6,150574.7,151968.9,153352.4,156206.4,156938.9,155897.9,157216.4,157682.7,157692.2,158088.9,158157.8,162334.4,164235.0,165392.2,167486.9,169699.2,172035.5,173014.5,174328.3,173541.2,174462.9,176319.5,176778.7,179112.5,179844.6,181213.1,183174.1,184652.8,186554.5,187446.7,189070.4,193487.5,194665.4,195813.0,197712.9,200395.2,224586.1,212281.9,210604.0,245778.6,226408.9,228326.2,228936.7,231822.7,233646.4,235239.3,236419.1,242493.2,243983.6,247492.4,249586.4
22000,Louisiana,21562.6,22175.2,22595.5,23328.8,23991.1,24684.8,25292.2,26157.5,27032.0,28153.2,29298.5,30039.5,31048.9,31656.5,33037.8,34157.0,35358.0,36179.4,38113.9,39845.1,41068.4,42198.9,43991.2,44985.8,45659.7,46123.8,46563.4,47058.8,47775.7,47822.0,48604.6,49502.5,49986.7,51102.2,52094.3,52642.4,53063.9,53475.8,53850.7,54029.1,54253.5,53763.9,53581.0,53061.5,53133.5,53203.6,53902.0,54805.6,55329.9,56363.9,57446.9,58166.1,59156.8,59869.6,60446.4,61551.0,63182.2,64363.1,65500.2,66374.5,66758.7,67758.3,68671.7,70572.9,71526.5,73111.1,73604.7,74563.4,75492.6,76466.7,77160.5,78048.7,80422.5,80784.5,82377.9,83617.5,84533.5,85267.5,86721.7,86790.8,87752.7,89436.3,90187.6,91039.3,92443.6,93336.2,94531.6,96494.4,97226.3,98831.7,99498.1,99898.0,100201.1,100556.1,101152.4,102721.3,105213.7,106655.6,107338.0,108423.5,113067.4,114718.3,115291.7,115992.2,116642.4,117717.7,118496.3,119920.7,119516.5,121038.8,122796.3,124687.9,124488.1,126476.6,127846.3,130736.5,132670.0,134241.5,140260.1,141478.1,141956.9,143990.0,145185.7,147604.8,151032.9,159739.2,160332.5,162627.2,165035.9,172810.6,170380.8,171807.4,167257.7,165114.7,164168.3,164681.9,168836.1,171960.2,175255.9,175977.2,176770.4,177348.4,178887.3,180397.7,184134.8,187197.6,186088.4,191342.0,188653.3,189709.0,190055.7,190547.3,194568.4,197591.6,199045.1,199714.1,198461.9,198112.1,198661.1,198468.5,195578.6,196611.3,197618.7,199839.2,201673.5,202371.2,204252.8,205521.9,208985.5,211790.3,213394.0,215113.2,218293.9,218718.4,219353.7,220746.1,222287.6,247494.1,237764.7,227313.7,263642.6,248121.6,250050.3,247462.3,246302.2,249401.7,251629.7,253348.7,259005.7,259536.1,262024.5,264069.1
23000,Maine,6154.4,6333.6,6580.7,6719.1,6759.9,6935.2,7063.7,7271.7,7441.9,7650.9,7836.0,8033.2,8313.5,8447.3,8694.3,8901.3,9276.0,9467.5,9766.7,10111.2,10377.9,10510.8,10812.3,10853.0,11088.9,11400.6,11788.5,11973.7,12156.3,12374.6,12552.7,12798.4,13331.8,13646.9,13896.0,14168.7,14726.5,14743.3,14834.9,15204.7,15426.2,15971.1,16313.9,16721.0,16737.1,17138.5,17597.1,18185.8,18362.4,18959.0,19596.9,20109.1,20801.5,20939.1,20933.1,21263.0,21625.2,21890.9,22026.9,21900.2,22012.3,22083.1,22285.3,22666.6,22913.3,23263.6,23490.4,23513.0,23840.1,23904.6,24182.3,24298.4,24627.9,24898.4,25089.0,25531.1,25714.1,26098.0,26207.2,26475.8,26952.5,27442.0,27750.8,28165.2,28691.0,28977.2,29204.1,29869.4,30470.3,31122.9,31552.7,31911.7,31910.3,32320.5,33306.1,33164.6,34282.6,34953.9,35366.3,35762.8,36659.3,37101.9,37097.9,37360.8,37740.7,38090.8,38469.4,38861.8,39321.0,39700.2,40374.5,41255.7,41373.2,41888.6,42299.5,43096.8,42176.8,42777.1,43264.4,44195.7,44811.5,45248.4,45289.6,45554.6,46289.5,46909.3,47205.7,47512.8,48284.1,49941.0,49330.5,49147.8,48565.6,49495.9,49464.5,49822.2,49848.9,50426.5,50906.2,50766.3,52163.6,52223.0,52662.4,53110.1,52927.6,53384.2,52919.2,53678.2,52917.6,53126.2,53332.6,53584.3,53805.6,54632.3,55252.5,56247.8,56252.5,57104.8,57694.8,58373.7,58620.3,59162.5,59367.2,59997.2,60820.8,61251.5,62125.0,62763.3,63536.3,64184.5,64850.0,65282.0,66924.9,67499.3,68070.8,68873.8,70035.9,77887.9,73774.0,74471.8,84329.9,79131.3,79523.2,80318.4,81824.7,83496.0,85059.0,85422.6,87863.0,87377.2,88057.0,89080.5
24000,Maryland,31894.5,32515.1,33376.4,33841.8,34407.4,35226.5,36010.7,37058.3,37898.2,39169.0,40227.5,41174.0,42138.5,42851.4,44042.0,45163.9,46554.7,47817.3,48940.1,50765.3,52073.2,53043.5,55057.4,55807.9,56555.7,58005.2,59172.9,60455.0,61160.6,61975.8,63412.3,64647.9,66738.1,68770.7,70782.2,72055.0,73804.1,74709.9,75835.6,77513.2,79424.9,80831.3,82160.4,83639.6,84757.2,86452.4,88445.6,91238.1,93224.7,95050.9,98138.0,100325.9,102785.7,103902.0,104948.5,106452.8,108740.4,110678.8,111935.8,112214.5,113316.2,114587.9,115324.6,116811.4,118344.2,120221.6,121455.5,122305.6,123979.0,125081.9,125488.8,127053.0,128732.5,130387.0,132202.4,133881.1,135459.9,136757.4,137535.5,138593.6,140540.5,142765.9,144345.4,146329.4,148443.4,150166.5,151926.1,155195.0,158996.5,162483.6,165121.3,167434.8,170086.9,170990.0,174093.2,177332.9,183606.1,186390.2,190206.7,193545.6,196758.4,198860.4,199448.6,200640.2,203197.8,205973.0,207635.5,210023.1,210871.7,214124.4,217914.0,220983.7,224865.8,228762.3,231336.6,236152.2,235735.5,240254.5,244531.5,248334.3,250585.2,253897.8,256197.7,258851.6,261954.7,265786.3,266461.7,269377.5,274278.9,281268.8,279704.6,279581.1,274681.8,277750.8,277742.9,280319.1,280901.9,286087.2,288831.6,293616.7,298516.6,302033.7,305780.4,306749.7,308978.9,308990.9,309124.8,314586.9,308481.5,309165.0,309123.7,310547.7,312950.3,317585.4,321482.7,323914.0,329409.9,331834.9,334114.7,336465.4,339089.8,342405.7,345525.8,349759.1,350813.5,354275.2,357354.7,361872.5,362847.3,366249.3,370106.4,372122.1,376903.2,380229.7,380855.1,383380.3,384395.4,410565.5,405829.4,399914.1,444122.7,418771.3,419933.5,422642.2,424133.8,429787.1,437067.0,440745.8,448638.1,453775.5,459709.6,463509.0
25000,Massachusetts,39519.4,40182.7,41219.6,41833.7,42710.7,43722.7,44877.8,45880.4,47014.6,48280.7,49768.2,50691.4,52554.3,53556.2,55091.6,56743.4,58759.8,60220.8,62170.7,64496.4,65496.9,67121.7,69794.4,71235.9,72261.9,74148.2,76360.1,77238.1,78852.0,80338.7,81720.1,84926.7,87637.5,90618.9,93496.8,95404.0,97128.6,98350.9,99686.9,101934.0,103183.0,106129.5,108399.2,110655.4,111629.6,113698.1,116727.2,120354.5,123446.0,126446.9,128779.4,131862.6,133813.6,134786.2,135405.5,136297.1,137676.8,139221.5,140338.5,139613.6,139881.3,141192.8,141614.8,143292.7,146395.6,148074.2,148327.8,150736.5,151305.9,153311.1,155694.9,156615.7,158353.1,161726.6,162221.6,165729.8,167460.3,170289.1,173235.0,175079.1,177866.6,181386.1,183433.5,186288.7,189253.8,191335.2,194074.9,198011.6,198806.7,204893.0,208295.3,210041.7,213415.8,216036.0,221720.6,227361.0,238010.2,239845.9,247773.0,250960.3,256163.3,254862.3,253112.6,252094.1,250992.9,253613.2,253344.5,253887.5,254548.8,255516.5,259456.7,262150.0,264767.9,269986.2,273461.1,275246.6,274887.6,279287.5,284011.5,290365.8,297796.8,302709.6,304136.0,308419.3,314899.4,317886.3,320315.8,324526.5,329607.1,336931.1,334176.0,333087.9,327708.3,330711.2,331138.8,333535.3,338320.5,345090.6,349868.8,351799.8,356724.0,365208.2,364463.0,365910.1,371134.4,375362.1,373055.9,386812.3,375084.7,378714.2,380543.7,382658.8,387569.1,391863.1,399079.8,407442.7,414861.2,421267.3,424290.4,429771.3,431408.0,435851.9,442473.1,444660.9,450595.7,456594.2,463394.5,468530.7,476446.8,480871.6,486516.8,491982.5,505141.2,507181.6,507497.9,511030.3,516693.5,558055.3,544221.5,546711.7,596854.3,579572.3,579844.1,577181.5,578718.9,582860.3,589267.8,610754.1,607496.1,613394.6,616062.5,622274.2
26000,Michigan,62241.3,63576.1,64883.2,67130.6,68854.7,71291.0,73960.4,75756.4,77461.6,79355.8,81874.9,84399.3,86830.6,87646.4,88975.3,90440.7,92793.5,92358.3,94863.2,98792.1,98647.7,100555.5,102320.1,103211.1,102279.5,104542.0,105624.2,106569.9,107496.6,110036.2,112659.9,116156.8,118641.8,121815.1,124634.5,126997.3,130587.5,131533.8,133843.9,138081.3,139046.4,142269.4,142631.1,143894.5,145290.9,146154.0,146958.3,149712.2,153394.3,155826.0,158476.0,161862.9,167620.6,167918.1,170027.7,172264.8,174074.9,176902.3,179461.9,178993.8,177686.2,180249.1,182360.8,185881.4,186631.9,191849.4,192445.3,197434.2,196280.9,201918.1,203781.7,206942.3,212550.6,214955.8,218577.2,223844.5,227208.1,227974.4,230520.5,234212.0,235343.2,241011.3,243861.1,246804.7,248808.3,251104.4,254599.8,257790.4,264326.3,267460.3,268487.8,274573.4,276023.7,279476.7,282859.5,290155.6,297543.6,300695.2,303221.2,302781.8,308958.5,307297.3,305481.8,304944.0,301618.0,307232.9,307550.2,309307.3,310702.0,311459.6,313814.3,319868.2,317666.7,320953.7,324380.9,327792.1,326309.2,329564.7,329177.0,331890.2,334301.7,337196.3,337806.0,338066.4,345077.6,346906.2,347817.7,347126.0,352450.3,364148.9,355607.9,353217.5,336191.5,340730.8,338221.3,341256.4,342172.8,351416.7,356131.8,358575.9,368560.6,370013.8,374326.1,378916.5,383184.4,384732.8,384340.8,397098.8,387456.5,390628.9,392175.9,393170.1,399271.8,405466.3,409601.4,414728.7,422272.8,427616.8,431711.8,435538.2,437683.4,440216.3,442083.3,446245.8,450718.2,452948.7,455153.9,460758.5,469670.3,472331.5,476111.7,478718.5,485976.2,488779.0,489775.4,493442.0,498748.1,564672.9,537728.8,524971.1,599876.5,562025.7,555905.1,554720.8,564363.7,570815.6,575824.1,578296.7,591004.2,598064.7,601702.2,606693.0
27000,Minnesota,26056.0,26359.2,27202.4,28010.9,29313.0,29896.4,30370.3,31591.2,32700.8,33441.2,34209.2,35604.6,36259.9,37170.7,38250.4,39486.4,40519.4,40603.6,42673.7,44245.2,45024.3,45644.0,47422.7,47971.6,48603.3,49338.9,50067.1,51340.9,50957.7,52093.1,52856.6,54453.6,57287.4,58771.0,60272.7,62064.5,62172.9,62942.7,63617.3,64563.3,65669.9,66479.2,67662.8,68092.8,70028.2,70359.8,71518.8,72956.8,73647.9,74628.4,75886.6,77231.2,80609.5,81593.9,82679.4,84278.3,85622.9,87536.8,88444.2,88343.9,88584.8,89885.1,90856.6,91920.2,94720.8,96038.8,97660.5,99310.7,98242.8,99522.2,100097.7,101627.8,104014.2,106224.7,108077.0,109731.8,111135.0,112484.0,113614.6,115418.1,119039.7,121601.2,122960.9,124232.3,125506.5,127686.4,130076.3,132462.0,137257.8,139411.6,141110.7,143296.4,144538.4,146088.2,147545.1,151333.2,155104.3,158112.3,161385.5,163779.6,166361.8,167077.1,165835.5,166761.7,167529.1,169122.4,170757.8,172931.3,174386.2,176933.4,179599.5,180529.9,184937.1,186845.8,188666.1,194250.6,190132.7,192026.3,195488.6,196687.6,200409.7,203060.8,203512.8,206014.6,211614.4,215581.0,215409.5,218136.7,223770.6,227867.2,227407.6,223088.4,216236.4,216058.0,215052.6,217994.6,218920.0,223780.6,227854.3,233331.4,238014.2,241184.2,243296.9,243902.8,251265.3,254129.2,254006.8,262309.6,254456.2,256456.5,259307.0,259811.4,262836.3,268506.8,273029.4,276388.4,280665.0,281721.4,283810.2,285755.7,285525.6,286446.1,290627.3,292867.4,299012.5,299999.9,301336.1,306647.5,310721.5,315423.3,319595.9,324518.4,325680.8,327177.1,330831.8,332772.8,335185.1,363646.6,349713.9,351004.0,393112.0,378261.5,376788.5,378994.6,384267.7,390676.3,398583.5,400748.6,406450.1,410182.1,414717.5,418105.2
